       Step     Time          Energy         fmax
GPMin:    1 13:19:24       -7.085977        0.2232
GPMin:    2 13:19:30       -7.161263        0.1405
GPMin:    3 13:19:36       -7.201021        0.0839
GPMin:    4 13:19:43       -7.224139        0.0593
GPMin:    5 13:19:49       -7.238309        0.0343
GPMin:    6 13:19:54       -7.242985        0.0202
GPMin:    7 13:20:00       -7.245289        0.0265
GPMin:    8 13:20:05       -7.250184        0.0358
GPMin:    9 13:20:11       -7.259553        0.0357
GPMin:   10 13:20:18       -7.270903        0.0351
GPMin:   11 13:20:24       -7.276897        0.0236
GPMin:   12 13:20:29       -7.278872        0.0176
       Step     Time          Energy         fmax
GPMin:    0 13:20:42       -6.437461        0.4452
GPMin:    1 13:20:49       -6.672616        0.1699
GPMin:    2 13:20:56       -6.743901        0.1105
GPMin:    3 13:21:02       -6.787558        0.0852
GPMin:    4 13:21:08       -6.815440        0.0494
GPMin:    5 13:21:15       -6.828212        0.0400
GPMin:    6 13:21:21       -6.836220        0.0324
GPMin:    7 13:21:27       -6.843135        0.0210
GPMin:    8 13:21:32       -6.846464        0.0141
       Step     Time          Energy         fmax
GPMin:    0 13:21:44       -6.751188        0.2667
GPMin:    1 13:21:50       -6.922091        0.1981
GPMin:    2 13:21:57       -7.011662        0.1322
GPMin:    3 13:22:03       -7.058859        0.1034
GPMin:    4 13:22:10       -7.096959        0.0763
GPMin:    5 13:22:16       -7.120846        0.0824
GPMin:    6 13:22:22       -7.141055        0.0953
GPMin:    7 13:22:28       -7.166651        0.1109
GPMin:    8 13:22:34       -7.204568        0.1168
GPMin:    9 13:22:40       -7.242198        0.0974
GPMin:   10 13:22:46       -7.268892        0.0525
GPMin:   11 13:22:51       -7.278488        0.0342
GPMin:   12 13:22:56       -7.280342        0.0178
       Step     Time          Energy         fmax
GPMin:    0 13:23:09       -6.835927        0.5640
GPMin:    1 13:23:16       -6.992080        0.1411
GPMin:    2 13:23:23       -7.062947        0.1732
GPMin:    3 13:23:29       -7.125454        0.1070
GPMin:    4 13:23:35       -7.169465        0.1029
GPMin:    5 13:23:42       -7.207868        0.0801
GPMin:    6 13:23:48       -7.235608        0.0701
GPMin:    7 13:23:54       -7.258395        0.0567
GPMin:    8 13:24:00       -7.270885        0.0301
GPMin:    9 13:24:06       -7.275210        0.0289
GPMin:   10 13:24:10       -7.277707        0.0194
       Step     Time          Energy         fmax
GPMin:    0 13:24:25       -6.884837        0.1961
GPMin:    1 13:24:31       -6.958119        0.1853
GPMin:    2 13:24:37       -7.037136        0.1597
GPMin:    3 13:24:44       -7.085150        0.1032
GPMin:    4 13:24:50       -7.105934        0.0439
GPMin:    5 13:24:57       -7.110590        0.0240
GPMin:    6 13:25:01       -7.111881        0.0112
       Step     Time          Energy         fmax
GPMin:    0 13:25:13       -6.835927        0.5642
GPMin:    1 13:25:20       -6.992038        0.1411
GPMin:    2 13:25:27       -7.062924        0.1734
GPMin:    3 13:25:34       -7.125450        0.1070
GPMin:    4 13:25:40       -7.169455        0.1029
GPMin:    5 13:25:46       -7.207863        0.0802
GPMin:    6 13:25:52       -7.235600        0.0701
GPMin:    7 13:25:58       -7.258389        0.0568
GPMin:    8 13:26:04       -7.270883        0.0301
GPMin:    9 13:26:10       -7.275209        0.0289
GPMin:   10 13:26:14       -7.277706        0.0194
       Step     Time          Energy         fmax
GPMin:    0 13:26:23       -6.800871        0.2755
GPMin:    1 13:26:30       -6.977980        0.2184
GPMin:    2 13:26:37       -7.062602        0.1530
GPMin:    3 13:26:44       -7.101265        0.0822
GPMin:    4 13:26:50       -7.112528        0.0758
GPMin:    5 13:26:56       -7.128176        0.0587
GPMin:    6 13:27:02       -7.142070        0.0398
GPMin:    7 13:27:08       -7.149576        0.0397
GPMin:    8 13:27:14       -7.153331        0.0336
GPMin:    9 13:27:19       -7.159553        0.0370
GPMin:   10 13:27:25       -7.172100        0.0451
GPMin:   11 13:27:32       -7.192742        0.0556
GPMin:   12 13:27:38       -7.216132        0.0599
GPMin:   13 13:27:44       -7.233431        0.0382
GPMin:   14 13:27:50       -7.239093        0.0188
       Step     Time          Energy         fmax
GPMin:    0 13:28:01       -6.939801        0.2249
GPMin:    1 13:28:08       -7.034235        0.1265
GPMin:    2 13:28:15       -7.074394        0.1032
GPMin:    3 13:28:22       -7.108297        0.0854
GPMin:    4 13:28:28       -7.137557        0.0701
GPMin:    5 13:28:34       -7.164996        0.0651
GPMin:    6 13:28:40       -7.190203        0.0660
GPMin:    7 13:28:47       -7.218463        0.0701
GPMin:    8 13:28:53       -7.248671        0.0630
GPMin:    9 13:28:58       -7.270551        0.0432
GPMin:   10 13:29:04       -7.277089        0.0258
GPMin:   11 13:29:09       -7.278536        0.0147
       Step     Time          Energy         fmax
GPMin:    0 13:29:37       -6.856704        0.4081
GPMin:    1 13:29:44       -7.025275        0.2398
GPMin:    2 13:29:51       -7.112903        0.1669
GPMin:    3 13:29:57       -7.158498        0.0897
GPMin:    4 13:30:03       -7.182347        0.0664
GPMin:    5 13:30:10       -7.207702        0.0727
GPMin:    6 13:30:16       -7.231432        0.0700
GPMin:    7 13:30:22       -7.253572        0.0567
GPMin:    8 13:30:28       -7.266909        0.0485
GPMin:    9 13:30:34       -7.273632        0.0389
GPMin:   10 13:30:40       -7.276663        0.0283
GPMin:   11 13:30:45       -7.279112        0.0243
GPMin:   12 13:30:51       -7.280402        0.0142
       Step     Time          Energy         fmax
GPMin:    0 13:31:21       -6.732841        0.7251
GPMin:    1 13:31:28       -6.980518        0.2992
GPMin:    2 13:31:35       -7.086024        0.2504
GPMin:    3 13:31:42       -7.166241        0.1640
GPMin:    4 13:31:48       -7.210168        0.0897
GPMin:    5 13:31:53       -7.228987        0.0712
GPMin:    6 13:31:59       -7.245298        0.0525
GPMin:    7 13:32:05       -7.255575        0.0470
GPMin:    8 13:32:11       -7.261913        0.0426
GPMin:    9 13:32:17       -7.267854        0.0365
GPMin:   10 13:32:23       -7.272237        0.0301
GPMin:   11 13:32:28       -7.275456        0.0244
GPMin:   12 13:32:34       -7.277664        0.0217
GPMin:   13 13:32:39       -7.279549        0.0152
       Step     Time          Energy         fmax
GPMin:    0 13:32:55       -5.662123        0.8832
GPMin:    1 13:33:01       -6.092928        0.3923
GPMin:    2 13:33:08       -6.283866        0.3254
GPMin:    3 13:33:15       -6.409490        0.2944
GPMin:    4 13:33:22       -6.507456        0.2609
GPMin:    5 13:33:28       -6.598293        0.2142
GPMin:    6 13:33:34       -6.663821        0.1916
GPMin:    7 13:33:41       -6.718381        0.2047
GPMin:    8 13:33:47       -6.777628        0.2036
GPMin:    9 13:33:53       -6.832972        0.1915
GPMin:   10 13:33:59       -6.885014        0.1763
GPMin:   11 13:34:06       -6.936293        0.1558
GPMin:   12 13:34:12       -6.979944        0.1564
GPMin:   13 13:34:18       -7.016428        0.1784
GPMin:   14 13:34:24       -7.059705        0.1812
GPMin:   15 13:34:30       -7.104801        0.1525
GPMin:   16 13:34:36       -7.141663        0.1085
GPMin:   17 13:34:42       -7.167463        0.0824
GPMin:   18 13:34:48       -7.182534        0.0868
GPMin:   19 13:34:54       -7.195987        0.0875
GPMin:   20 13:35:00       -7.214192        0.0795
GPMin:   21 13:35:06       -7.233311        0.0697
GPMin:   22 13:35:12       -7.250855        0.0581
GPMin:   23 13:35:18       -7.264566        0.0474
GPMin:   24 13:35:23       -7.273396        0.0390
GPMin:   25 13:35:29       -7.277935        0.0246
GPMin:   26 13:35:35       -7.279690        0.0232
GPMin:   27 13:35:40       -7.280469        0.0197
