       Step     Time          Energy         fmax
GPMin:    6 11:27:15       -5.449031        0.1251
GPMin:    7 11:27:20       -5.514367        0.1351
GPMin:    8 11:27:26       -5.582725        0.1273
GPMin:    9 11:27:31       -5.635100        0.0847
GPMin:   10 11:27:36       -5.661611        0.0577
GPMin:   11 11:27:43       -5.675169        0.0764
GPMin:   12 11:27:48       -5.691667        0.0578
GPMin:   13 11:27:54       -5.702763        0.0618
GPMin:   14 11:27:59       -5.709722        0.0482
GPMin:   15 11:28:04       -5.714347        0.0353
GPMin:   16 11:28:09       -5.719385        0.0311
GPMin:   17 11:28:14       -5.722555        0.0363
GPMin:   18 11:28:20       -5.726823        0.0598
GPMin:   19 11:28:24       -5.733773        0.0721
GPMin:   20 11:28:30       -5.749263        0.0630
GPMin:   21 11:28:36       -5.756223        0.0709
GPMin:   22 11:28:41       -5.767838        0.0676
GPMin:   23 11:28:46       -5.783835        0.0625
GPMin:   24 11:28:51       -5.802317        0.0630
GPMin:   25 11:28:57       -5.820176        0.0628
GPMin:   26 11:29:02       -5.841251        0.0606
GPMin:   27 11:29:07       -5.857126        0.0446
GPMin:   28 11:29:12       -5.865636        0.0325
GPMin:   29 11:29:17       -5.868926        0.0290
GPMin:   30 11:29:21       -5.871463        0.0236
GPMin:   31 11:29:26       -5.872635        0.0183
       Step     Time          Energy         fmax
GPMin:    0 11:29:36       -5.360912        0.6729
GPMin:    1 11:29:41       -5.577875        0.1494
GPMin:    2 11:29:47       -5.619396        0.1045
GPMin:    3 11:29:52       -5.648421        0.0620
GPMin:    4 11:29:57       -5.663029        0.0517
GPMin:    5 11:30:02       -5.671552        0.0493
GPMin:    6 11:30:07       -5.688200        0.0501
GPMin:    7 11:30:19       -5.690467        0.0823
GPMin:    8 11:30:24       -5.693983        0.0587
GPMin:    9 11:30:42       -5.699739        0.0416
GPMin:   10 11:30:47       -5.702188        0.0445
GPMin:   11 11:30:52       -5.703785        0.0478
GPMin:   12 11:31:04       -5.707470        0.0481
GPMin:   13 11:31:17       -5.712665        0.0405
GPMin:   14 11:31:23       -5.732555        0.0622
GPMin:   15 11:31:34       -5.741498        0.0622
GPMin:   16 11:31:39       -5.755413        0.0533
GPMin:   17 11:31:45       -5.770142        0.0544
GPMin:   18 11:31:50       -5.787880        0.0594
GPMin:   19 11:31:55       -5.810446        0.0732
GPMin:   20 11:32:01       -5.836815        0.0709
GPMin:   21 11:32:06       -5.856791        0.0538
GPMin:   22 11:32:11       -5.866410        0.0365
GPMin:   23 11:32:16       -5.869908        0.0305
GPMin:   24 11:32:21       -5.871581        0.0219
GPMin:   25 11:32:25       -5.873061        0.0129
       Step     Time          Energy         fmax
GPMin:    0 11:32:35       -5.614530        0.2279
GPMin:    1 11:32:42       -5.714726        0.1724
GPMin:    2 11:32:47       -5.771443        0.1710
GPMin:    3 11:32:53       -5.824930        0.1442
GPMin:    4 11:32:59       -5.858543        0.0737
GPMin:    5 11:33:04       -5.869039        0.0317
GPMin:    6 11:33:09       -5.871877        0.0156
       Step     Time          Energy         fmax
GPMin:    0 11:33:17       -5.331548        0.8115
GPMin:    1 11:33:24       -5.552093        0.2675
GPMin:    2 11:33:30       -5.627117        0.1709
GPMin:    3 11:33:35       -5.686068        0.0864
GPMin:    4 11:33:41       -5.706417        0.0521
GPMin:    5 11:33:46       -5.711570        0.0341
GPMin:    6 11:33:51       -5.714125        0.0238
GPMin:    7 11:33:55       -5.716105        0.0189
       Step     Time          Energy         fmax
GPMin:    0 11:34:05       -5.634851        0.3265
GPMin:    1 11:34:12       -5.703832        0.1240
GPMin:    2 11:34:17       -5.720816        0.0745
GPMin:    3 11:34:23       -5.725170        0.0485
GPMin:    4 11:34:28       -5.727883        0.0236
GPMin:    5 11:34:33       -5.728503        0.0316
GPMin:    6 11:34:38       -5.729412        0.0142
       Step     Time          Energy         fmax
GPMin:    0 11:34:48       -5.145032        0.6713
GPMin:    1 11:34:55       -5.369639        0.1112
GPMin:    2 11:35:01       -5.381830        0.0973
GPMin:    3 11:35:07       -5.397542        0.0722
GPMin:    4 11:35:12       -5.412658        0.0816
GPMin:    5 11:35:18       -5.441357        0.1168
GPMin:    6 11:35:23       -5.480024        0.1567
GPMin:    7 11:35:29       -5.529505        0.1919
GPMin:    8 11:35:35       -5.574214        0.2083
GPMin:    9 11:35:39       -5.613793        0.1934
GPMin:   10 11:35:45       -5.654595        0.1384
GPMin:   11 11:35:49       -5.668471        0.1000
GPMin:   12 11:35:55       -5.677889        0.0892
GPMin:   13 11:36:01       -5.683586        0.0300
GPMin:   14 11:36:05       -5.685444        0.0210
GPMin:   15 11:36:10       -5.685906        0.0159
       Step     Time          Energy         fmax
GPMin:    0 11:36:19       -5.112163        0.8755
GPMin:    1 11:36:25       -5.427886        0.2775
GPMin:    2 11:36:31       -5.516718        0.1872
GPMin:    3 11:36:37       -5.582965        0.1716
GPMin:    4 11:36:42       -5.637866        0.1411
GPMin:    5 11:36:47       -5.665697        0.1331
GPMin:    6 11:36:53       -5.692285        0.1247
GPMin:    7 11:36:58       -5.725581        0.1256
GPMin:    8 11:37:03       -5.755864        0.1028
GPMin:    9 11:37:08       -5.788465        0.0998
GPMin:   10 11:37:13       -5.814044        0.1026
GPMin:   11 11:37:19       -5.832829        0.0967
GPMin:   12 11:37:24       -5.847402        0.0772
GPMin:   13 11:37:29       -5.858368        0.0541
GPMin:   14 11:37:34       -5.865856        0.0369
GPMin:   15 11:37:39       -5.868988        0.0254
GPMin:   16 11:37:43       -5.871421        0.0224
GPMin:   17 11:37:47       -5.872808        0.0151
       Step     Time          Energy         fmax
GPMin:    0 11:37:57       -5.399060        0.4981
GPMin:    1 11:38:03       -5.539292        0.1659
GPMin:    2 11:38:09       -5.580146        0.1509
GPMin:    3 11:38:14       -5.629189        0.1125
GPMin:    4 11:38:20       -5.667597        0.0718
GPMin:    5 11:38:25       -5.682693        0.0269
GPMin:    6 11:38:30       -5.684691        0.0191
       Step     Time          Energy         fmax
GPMin:    0 11:38:39       -5.685985        0.1414
GPMin:    1 11:38:45       -5.707391        0.1487
GPMin:    2 11:38:57       -5.715210        0.1014
GPMin:    3 11:39:15       -5.721539        0.0691
GPMin:    4 11:39:27       -5.728107        0.0335
GPMin:    5 11:39:32       -5.728947        0.0175
       Step     Time          Energy         fmax
GPMin:    0 11:39:43       -4.983436        0.9019
GPMin:    1 11:39:50       -5.335543        0.3143
GPMin:    2 11:39:56       -5.426420        0.1693
GPMin:    3 11:40:01       -5.459653        0.1114
GPMin:    4 11:40:06       -5.479541        0.0819
GPMin:    5 11:40:12       -5.492076        0.0655
GPMin:    6 11:40:17       -5.503005        0.0562
GPMin:    7 11:40:22       -5.511311        0.0567
GPMin:    8 11:40:28       -5.532530        0.0663
GPMin:    9 11:40:33       -5.554784        0.0835
GPMin:   10 11:40:38       -5.581602        0.0863
GPMin:   11 11:40:44       -5.622788        0.1038
GPMin:   12 11:40:49       -5.653143        0.1149
GPMin:   13 11:40:55       -5.691831        0.1324
GPMin:   14 11:41:00       -5.739854        0.1441
GPMin:   15 11:41:06       -5.789767        0.1341
GPMin:   16 11:41:11       -5.823757        0.0938
GPMin:   17 11:41:16       -5.840440        0.0737
GPMin:   18 11:41:21       -5.849434        0.0873
GPMin:   19 11:41:27       -5.861040        0.0516
GPMin:   20 11:41:32       -5.867047        0.0322
GPMin:   21 11:41:37       -5.869817        0.0277
GPMin:   22 11:41:42       -5.872024        0.0232
GPMin:   23 11:41:47       -5.872874        0.0140
       Step     Time          Energy         fmax
